strain,seqid,source,type,start,end,length,strand,score,phase,gene_id,name,product,locus_tag,gene_biotype,attributes
CDC1551,NC_002755.2,Protein Homology,CDS,927538,927717,180,+,,0,cds-WP_003404355.1,WP_003404355.1,hypothetical protein,MT_RS23365,protein_coding,ID=cds-WP_003404355.1;Parent=gene-MT_RS23365;Dbxref=GenBank:WP_003404355.1;Name=WP_003404355.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003404355.1;locus_tag=MT_RS23365;product=hypothetical protein;protein_id=WP_003404355.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,927746,930385,2640,-,,,gene-MT_RS04400,MT_RS04400,,MT_RS04400,protein_coding,ID=gene-MT_RS04400;Name=MT_RS04400;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS04400;old_locus_tag=MT0855
CDC1551,NC_002755.2,Protein Homology,CDS,927746,930385,2640,-,,0,cds-WP_010924308.1,WP_010924308.1,PE family protein,MT_RS04400,protein_coding,"ID=cds-WP_010924308.1;Parent=gene-MT_RS04400;Dbxref=GenBank:WP_010924308.1;Name=WP_010924308.1;Ontology_term=GO:0005576,GO:0009986;gbkey=CDS;go_component=extracellular region|0005576||IEA,cell surface|0009986||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:YP_177761.1;locus_tag=MT_RS04400;product=PE family protein;protein_id=WP_010924308.1;transl_table=11"
CDC1551,NC_002755.2,RefSeq,gene,930853,931497,645,+,,,gene-MT_RS04405,lpqQ,,MT_RS04405,protein_coding,ID=gene-MT_RS04405;Name=lpqQ;gbkey=Gene;gene=lpqQ;gene_biotype=protein_coding;locus_tag=MT_RS04405;old_locus_tag=MT0856
CDC1551,NC_002755.2,Protein Homology,CDS,930853,931497,645,+,,0,cds-WP_003404362.1,WP_003404362.1,sensor domain-containing protein,MT_RS04405,protein_coding,ID=cds-WP_003404362.1;Parent=gene-MT_RS04405;Dbxref=GenBank:WP_003404362.1;Name=WP_003404362.1;gbkey=CDS;gene=lpqQ;inference=COORDINATES: similar to AA sequence:RefSeq:NP_215350.1;locus_tag=MT_RS04405;product=sensor domain-containing protein;protein_id=WP_003404362.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,931478,931834,357,-,,,gene-MT_RS22880,MT_RS22880,,MT_RS22880,protein_coding,ID=gene-MT_RS22880;Name=MT_RS22880;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS22880
CDC1551,NC_002755.2,Protein Homology,CDS,931478,931834,357,-,,0,cds-WP_003911324.1,WP_003911324.1,hypothetical protein,MT_RS22880,protein_coding,ID=cds-WP_003911324.1;Parent=gene-MT_RS22880;Dbxref=GenBank:WP_003911324.1;Name=WP_003911324.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003911324.1;locus_tag=MT_RS22880;product=hypothetical protein;protein_id=WP_003911324.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,932179,932925,747,-,,,gene-MT_RS04410,MT_RS04410,,MT_RS04410,protein_coding,ID=gene-MT_RS04410;Name=MT_RS04410;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS04410;old_locus_tag=MT0857
CDC1551,NC_002755.2,Protein Homology,CDS,932179,932925,747,-,,0,cds-WP_003900221.1,WP_003900221.1,hypothetical protein,MT_RS04410,protein_coding,ID=cds-WP_003900221.1;Parent=gene-MT_RS04410;Dbxref=GenBank:WP_003900221.1;Name=WP_003900221.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015626936.1;locus_tag=MT_RS04410;product=hypothetical protein;protein_id=WP_003900221.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,932903,933931,1029,-,,,gene-MT_RS04415,MT_RS04415,,MT_RS04415,protein_coding,ID=gene-MT_RS04415;Name=MT_RS04415;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS04415;old_locus_tag=MT0858
CDC1551,NC_002755.2,Protein Homology,CDS,932903,933931,1029,-,,0,cds-WP_003404368.1,WP_003404368.1,type IV toxin-antitoxin system AbiEi family antitoxin,MT_RS04415,protein_coding,ID=cds-WP_003404368.1;Parent=gene-MT_RS04415;Dbxref=GenBank:WP_003404368.1;Name=WP_003404368.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_215352.1;locus_tag=MT_RS04415;product=type IV toxin-antitoxin system AbiEi family antitoxin;protein_id=WP_003404368.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,934620,935390,771,+,,,gene-MT_RS04420,lpqR,,MT_RS04420,protein_coding,ID=gene-MT_RS04420;Name=lpqR;gbkey=Gene;gene=lpqR;gene_biotype=protein_coding;locus_tag=MT_RS04420;old_locus_tag=MT0860
CDC1551,NC_002755.2,Protein Homology,CDS,934620,935390,771,+,,0,cds-WP_003898609.1,WP_003898609.1,M15 family metallopeptidase,MT_RS04420,protein_coding,ID=cds-WP_003898609.1;Parent=gene-MT_RS04420;Dbxref=GenBank:WP_003898609.1;Name=WP_003898609.1;gbkey=CDS;gene=lpqR;inference=COORDINATES: similar to AA sequence:RefSeq:NP_215353.1;locus_tag=MT_RS04420;product=M15 family metallopeptidase;protein_id=WP_003898609.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,935477,936289,813,+,,,gene-MT_RS04425,MT_RS04425,,MT_RS04425,protein_coding,ID=gene-MT_RS04425;Name=MT_RS04425;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS04425;old_locus_tag=MT0861
CDC1551,NC_002755.2,Protein Homology,CDS,935477,936289,813,+,,0,cds-WP_003404373.1,WP_003404373.1,class I SAM-dependent methyltransferase,MT_RS04425,protein_coding,"ID=cds-WP_003404373.1;Parent=gene-MT_RS04425;Dbxref=GenBank:WP_003404373.1;Name=WP_003404373.1;Ontology_term=GO:0008168,GO:1904047;gbkey=CDS;go_function=methyltransferase activity|0008168||IEA,S-adenosyl-L-methionine binding|1904047||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_215354.1;locus_tag=MT_RS04425;product=class I SAM-dependent methyltransferase;protein_id=WP_003404373.1;transl_table=11"
CDC1551,NC_002755.2,RefSeq,gene,936357,937217,861,-,,,gene-MT_RS04430,pip,,MT_RS04430,protein_coding,ID=gene-MT_RS04430;Name=pip;gbkey=Gene;gene=pip;gene_biotype=protein_coding;locus_tag=MT_RS04430;old_locus_tag=MT0862
CDC1551,NC_002755.2,Protein Homology,CDS,936357,937217,861,-,,0,cds-WP_003404376.1,WP_003404376.1,proline-specific peptidase family protein,MT_RS04430,protein_coding,ID=cds-WP_003404376.1;Parent=gene-MT_RS04430;Dbxref=GenBank:WP_003404376.1;Name=WP_003404376.1;gbkey=CDS;gene=pip;inference=COORDINATES: similar to AA sequence:RefSeq:NP_215355.1;locus_tag=MT_RS04430;product=proline-specific peptidase family protein;protein_id=WP_003404376.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,938012,939304,1293,+,,,gene-MT_RS04440,MT_RS04440,,MT_RS04440,protein_coding,ID=gene-MT_RS04440;Name=MT_RS04440;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS04440;old_locus_tag=MT0864
CDC1551,NC_002755.2,Protein Homology,CDS,938012,939304,1293,+,,0,cds-WP_003404382.1,WP_003404382.1,MFS transporter,MT_RS04440,protein_coding,"ID=cds-WP_003404382.1;Parent=gene-MT_RS04440;Dbxref=GenBank:WP_003404382.1;Name=WP_003404382.1;Ontology_term=GO:0055085,GO:0022857,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_function=transmembrane transporter activity|0022857||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_215357.1;locus_tag=MT_RS04440;product=MFS transporter;protein_id=WP_003404382.1;transl_table=11"
CDC1551,NC_002755.2,RefSeq,gene,939288,940292,1005,+,,,gene-MT_RS04445,MT_RS04445,,MT_RS04445,protein_coding,ID=gene-MT_RS04445;Name=MT_RS04445;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS04445;old_locus_tag=MT0865
CDC1551,NC_002755.2,Protein Homology,CDS,939288,940292,1005,+,,0,cds-WP_003404384.1,WP_003404384.1,thiamine pyrophosphate-dependent dehydrogenase E1 component subunit alpha,MT_RS04445,protein_coding,ID=cds-WP_003404384.1;Parent=gene-MT_RS04445;Dbxref=GenBank:WP_003404384.1;Name=WP_003404384.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_215358.1;locus_tag=MT_RS04445;product=thiamine pyrophosphate-dependent dehydrogenase E1 component subunit alpha;protein_id=WP_003404384.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,940356,941006,651,-,,,gene-MT_RS04450,narL,,MT_RS04450,protein_coding,ID=gene-MT_RS04450;Name=narL;gbkey=Gene;gene=narL;gene_biotype=protein_coding;locus_tag=MT_RS04450;old_locus_tag=MT0866
CDC1551,NC_002755.2,Protein Homology,CDS,940356,941006,651,-,,0,cds-WP_003404388.1,WP_003404388.1,two-component system response regulator NarL,MT_RS04450,protein_coding,ID=cds-WP_003404388.1;Parent=gene-MT_RS04450;Dbxref=GenBank:WP_003404388.1;Name=WP_003404388.1;gbkey=CDS;gene=narL;inference=COORDINATES: similar to AA sequence:RefSeq:NP_215359.1;locus_tag=MT_RS04450;product=two-component system response regulator NarL;protein_id=WP_003404388.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,941147,942367,1221,+,,,gene-MT_RS04455,MT_RS04455,,MT_RS04455,protein_coding,ID=gene-MT_RS04455;Name=MT_RS04455;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS04455;old_locus_tag=MT0867
CDC1551,NC_002755.2,Protein Homology,CDS,941147,942367,1221,+,,0,cds-WP_042507733.1,WP_042507733.1,sensor histidine kinase,MT_RS04455,protein_coding,"ID=cds-WP_042507733.1;Parent=gene-MT_RS04455;Dbxref=GenBank:WP_042507733.1;Name=WP_042507733.1;Ontology_term=GO:0007165,GO:0000155,GO:0004673,GO:0005524;gbkey=CDS;go_function=phosphorelay sensor kinase activity|0000155||IEA,protein histidine kinase activity|0004673||IEA,ATP binding|0005524||IEA;go_process=signal transduction|0007165||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015287938.1;locus_tag=MT_RS04455;product=sensor histidine kinase;protein_id=WP_042507733.1;transl_table=11"
CDC1551,NC_002755.2,RefSeq,gene,942580,944094,1515,-,,,gene-MT_RS04460,mmcO,,MT_RS04460,protein_coding,ID=gene-MT_RS04460;Name=mmcO;gbkey=Gene;gene=mmcO;gene_biotype=protein_coding;locus_tag=MT_RS04460;old_locus_tag=MT0869
CDC1551,NC_002755.2,Protein Homology,CDS,942580,944094,1515,-,,0,cds-WP_003404392.1,WP_003404392.1,multicopper oxidase MmcO,MT_RS04460,protein_coding,ID=cds-WP_003404392.1;Parent=gene-MT_RS04460;Dbxref=GenBank:WP_003404392.1;Name=WP_003404392.1;gbkey=CDS;gene=mmcO;inference=COORDINATES: similar to AA sequence:RefSeq:NP_215361.1;locus_tag=MT_RS04460;product=multicopper oxidase MmcO;protein_id=WP_003404392.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,944243,944635,393,+,,,gene-MT_RS04465,lpqs,,MT_RS04465,protein_coding,ID=gene-MT_RS04465;Name=lpqs;gbkey=Gene;gene=lpqs;gene_biotype=protein_coding;locus_tag=MT_RS04465;old_locus_tag=MT0870
CDC1551,NC_002755.2,Protein Homology,CDS,944243,944635,393,+,,0,cds-WP_003901025.1,WP_003901025.1,lipoprotein LpqS,MT_RS04465,protein_coding,ID=cds-WP_003901025.1;Parent=gene-MT_RS04465;Dbxref=GenBank:WP_003901025.1;Name=WP_003901025.1;gbkey=CDS;gene=lpqs;inference=COORDINATES: similar to AA sequence:RefSeq:NP_215362.1;locus_tag=MT_RS04465;product=lipoprotein LpqS;protein_id=WP_003901025.1;transl_table=11
CDC1551,NC_002755.2,Protein Homology,CDS,944838,945955,1118,+,,0,cds-MT_RS04470,cysK2,S-sulfocysteine synthase CysK2,MT_RS04470,protein_coding,ID=cds-MT_RS04470;Parent=gene-MT_RS04470;Note=frameshifted;gbkey=CDS;gene=cysK2;inference=COORDINATES: similar to AA sequence:RefSeq:YP_177762.1;locus_tag=MT_RS04470;product=S-sulfocysteine synthase CysK2;pseudo=true;transl_table=11
CDC1551,NC_002755.2,Protein Homology,CDS,945955,947213,1259,+,,0,cds-MT_RS04475,,MFS transporter,MT_RS04475,protein_coding,"ID=cds-MT_RS04475;Parent=gene-MT_RS04475;Note=frameshifted;Ontology_term=GO:0055085,GO:0022857;gbkey=CDS;go_function=transmembrane transporter activity|0022857||IEA;go_process=transmembrane transport|0055085||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_215364.1;locus_tag=MT_RS04475;product=MFS transporter;pseudo=true;transl_table=11"
CDC1551,NC_002755.2,RefSeq,gene,947210,947542,333,+,,,gene-MT_RS04480,MT_RS04480,,MT_RS04480,protein_coding,ID=gene-MT_RS04480;Name=MT_RS04480;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS04480;old_locus_tag=MT0873
CDC1551,NC_002755.2,Protein Homology,CDS,947210,947542,333,+,,0,cds-WP_003404404.1,WP_003404404.1,transposase,MT_RS04480,protein_coding,ID=cds-WP_003404404.1;Parent=gene-MT_RS04480;Dbxref=GenBank:WP_003404404.1;Name=WP_003404404.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003404404.1;locus_tag=MT_RS04480;product=transposase;protein_id=WP_003404404.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,947539,948366,828,-,,,gene-MT_RS04485,MT_RS04485,,MT_RS04485,protein_coding,ID=gene-MT_RS04485;Name=MT_RS04485;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS04485;old_locus_tag=MT0874
CDC1551,NC_002755.2,Protein Homology,CDS,947539,948366,828,-,,0,cds-WP_003898616.1,WP_003898616.1,SDR family NAD(P)-dependent oxidoreductase,MT_RS04485,protein_coding,ID=cds-WP_003898616.1;Parent=gene-MT_RS04485;Dbxref=GenBank:WP_003898616.1;Name=WP_003898616.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_215366.1;locus_tag=MT_RS04485;product=SDR family NAD(P)-dependent oxidoreductase;protein_id=WP_003898616.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,948655,949293,639,+,,,gene-MT_RS04490,MT_RS04490,,MT_RS04490,protein_coding,ID=gene-MT_RS04490;Name=MT_RS04490;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS04490;old_locus_tag=MT0875
CDC1551,NC_002755.2,Protein Homology,CDS,948655,949293,639,+,,0,cds-WP_003913008.1,WP_003913008.1,hypothetical protein,MT_RS04490,protein_coding,ID=cds-WP_003913008.1;Parent=gene-MT_RS04490;Dbxref=GenBank:WP_003913008.1;Name=WP_003913008.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_215367.2;locus_tag=MT_RS04490;product=hypothetical protein;protein_id=WP_003913008.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,949334,951016,1683,-,,,gene-MT_RS04495,pdc,,MT_RS04495,protein_coding,ID=gene-MT_RS04495;Name=pdc;gbkey=Gene;gene=pdc;gene_biotype=protein_coding;locus_tag=MT_RS04495;old_locus_tag=MT0876
CDC1551,NC_002755.2,Protein Homology,CDS,949334,951016,1683,-,,0,cds-WP_003898617.1,WP_003898617.1,alpha-keto-acid decarboxylase,MT_RS04495,protein_coding,ID=cds-WP_003898617.1;Parent=gene-MT_RS04495;Dbxref=GenBank:WP_003898617.1;Name=WP_003898617.1;gbkey=CDS;gene=pdc;inference=COORDINATES: similar to AA sequence:RefSeq:NP_215368.1;locus_tag=MT_RS04495;product=alpha-keto-acid decarboxylase;protein_id=WP_003898617.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,951081,951524,444,+,,,gene-MT_RS04500,MT_RS04500,,MT_RS04500,protein_coding,ID=gene-MT_RS04500;Name=MT_RS04500;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS04500;old_locus_tag=MT0877
CDC1551,NC_002755.2,Protein Homology,CDS,951081,951524,444,+,,0,cds-WP_003404412.1,WP_003404412.1,SRPBCC family protein,MT_RS04500,protein_coding,ID=cds-WP_003404412.1;Parent=gene-MT_RS04500;Dbxref=GenBank:WP_003404412.1;Name=WP_003404412.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_215369.1;locus_tag=MT_RS04500;product=SRPBCC family protein;protein_id=WP_003404412.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,951530,952609,1080,+,,,gene-MT_RS04505,far,,MT_RS04505,protein_coding,ID=gene-MT_RS04505;Name=far;gbkey=Gene;gene=far;gene_biotype=protein_coding;locus_tag=MT_RS04505;old_locus_tag=MT0878
CDC1551,NC_002755.2,Protein Homology,CDS,951530,952609,1080,+,,0,cds-WP_003404414.1,WP_003404414.1,fatty-acid-CoA racemase,MT_RS04505,protein_coding,ID=cds-WP_003404414.1;Parent=gene-MT_RS04505;Dbxref=GenBank:WP_003404414.1;Name=WP_003404414.1;gbkey=CDS;gene=far;inference=COORDINATES: similar to AA sequence:RefSeq:NP_215370.1;locus_tag=MT_RS04505;product=fatty-acid-CoA racemase;protein_id=WP_003404414.1;transl_table=11
CDC1551,NC_002755.2,Protein Homology,CDS,952668,953127,460,+,,0,cds-MT_RS04510,,SRPBCC family protein,MT_RS04510,protein_coding,ID=cds-MT_RS04510;Parent=gene-MT_RS04510;Note=frameshifted;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017351365.1;locus_tag=MT_RS04510;product=SRPBCC family protein;pseudo=true;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,953176,953628,453,+,,,gene-MT_RS04515,MT_RS04515,,MT_RS04515,protein_coding,ID=gene-MT_RS04515;Name=MT_RS04515;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS04515;old_locus_tag=MT0880
CDC1551,NC_002755.2,Protein Homology,CDS,953176,953628,453,+,,0,cds-WP_003911328.1,WP_003911328.1,SRPBCC family protein,MT_RS04515,protein_coding,ID=cds-WP_003911328.1;Parent=gene-MT_RS04515;Dbxref=GenBank:WP_003911328.1;Name=WP_003911328.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015287941.1;locus_tag=MT_RS04515;product=SRPBCC family protein;protein_id=WP_003911328.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,953625,954818,1194,-,,,gene-MT_RS04520,dapC,,MT_RS04520,protein_coding,ID=gene-MT_RS04520;Name=dapC;gbkey=Gene;gene=dapC;gene_biotype=protein_coding;locus_tag=MT_RS04520;old_locus_tag=MT0881
CDC1551,NC_002755.2,Protein Homology,CDS,953625,954818,1194,-,,0,cds-WP_003404420.1,WP_003404420.1,pyridoxal phosphate-dependent aminotransferase,MT_RS04520,protein_coding,"ID=cds-WP_003404420.1;Parent=gene-MT_RS04520;Dbxref=GenBank:WP_003404420.1;Name=WP_003404420.1;Ontology_term=GO:0009058,GO:0003824,GO:0030170;gbkey=CDS;gene=dapC;go_function=catalytic activity|0003824||IEA,pyridoxal phosphate binding|0030170||IEA;go_process=biosynthetic process|0009058||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_215373.1;locus_tag=MT_RS04520;product=pyridoxal phosphate-dependent aminotransferase;protein_id=WP_003404420.1;transl_table=11"
CDC1551,NC_002755.2,RefSeq,gene,954975,956186,1212,+,,,gene-MT_RS04525,fadA,,MT_RS04525,protein_coding,ID=gene-MT_RS04525;Name=fadA;gbkey=Gene;gene=fadA;gene_biotype=protein_coding;locus_tag=MT_RS04525;old_locus_tag=MT0882
CDC1551,NC_002755.2,Protein Homology,CDS,954975,956186,1212,+,,0,cds-WP_003404423.1,WP_003404423.1,acetyl-CoA C-acetyltransferase,MT_RS04525,protein_coding,ID=cds-WP_003404423.1;Parent=gene-MT_RS04525;Dbxref=GenBank:WP_003404423.1;Name=WP_003404423.1;Ontology_term=GO:0016747;gbkey=CDS;gene=fadA;go_function=acyltransferase activity%2C transferring groups other than amino-acyl groups|0016747||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:NP_215374.1;locus_tag=MT_RS04525;product=acetyl-CoA C-acetyltransferase;protein_id=WP_003404423.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,956191,958353,2163,+,,,gene-MT_RS04530,fadB,,MT_RS04530,protein_coding,ID=gene-MT_RS04530;Name=fadB;gbkey=Gene;gene=fadB;gene_biotype=protein_coding;locus_tag=MT_RS04530;old_locus_tag=MT0883
CDC1551,NC_002755.2,Protein Homology,CDS,956191,958353,2163,+,,0,cds-WP_003917361.1,WP_003917361.1,fatty oxidation protein FadB,MT_RS04530,protein_coding,ID=cds-WP_003917361.1;Parent=gene-MT_RS04530;Dbxref=GenBank:WP_003917361.1;Name=WP_003917361.1;gbkey=CDS;gene=fadB;inference=COORDINATES: similar to AA sequence:RefSeq:NP_215375.1;locus_tag=MT_RS04530;product=fatty oxidation protein FadB;protein_id=WP_003917361.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,958421,960070,1650,-,,,gene-MT_RS04535,MT_RS04535,,MT_RS04535,protein_coding,ID=gene-MT_RS04535;Name=MT_RS04535;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS04535;old_locus_tag=MT0884
CDC1551,NC_002755.2,Protein Homology,CDS,958421,960070,1650,-,,0,cds-WP_042507490.1,WP_042507490.1,DNA repair helicase XPB,MT_RS04535,protein_coding,ID=cds-WP_042507490.1;Parent=gene-MT_RS04535;Dbxref=GenBank:WP_042507490.1;Name=WP_042507490.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_020729577.1;locus_tag=MT_RS04535;product=DNA repair helicase XPB;protein_id=WP_042507490.1;transl_table=11
CDC1551,NC_002755.2,Protein Homology,CDS,960137,960210,74,-,,0,cds-MT_RS23570,,hypothetical protein,MT_RS23570,protein_coding,"ID=cds-MT_RS23570;Parent=gene-MT_RS23570;Note=frameshifted%3B incomplete%3B partial in the middle of a contig%3B missing C-terminus;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_216909.1;locus_tag=MT_RS23570;partial=true;product=hypothetical protein;pseudo=true;start_range=.,960137;transl_table=11"
CDC1551,NC_002755.2,Protein Homology,CDS,960243,960337,95,-,,0,cds-MT_RS23575,,sirohydrochlorin chelatase,MT_RS23575,protein_coding,"ID=cds-MT_RS23575;Parent=gene-MT_RS23575;Note=frameshifted%3B incomplete%3B partial in the middle of a contig%3B missing C-terminus;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_216909.1;locus_tag=MT_RS23575;partial=true;product=sirohydrochlorin chelatase;pseudo=true;start_range=.,960243;transl_table=11"
CDC1551,NC_002755.2,RefSeq,gene,960346,962616,2271,-,,,gene-MT_RS04540,MT_RS04540,,MT_RS04540,protein_coding,ID=gene-MT_RS04540;Name=MT_RS04540;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS04540;old_locus_tag=MT0885
CDC1551,NC_002755.2,Protein Homology,CDS,960346,962616,2271,-,,0,cds-WP_003917363.1,WP_003917363.1,helicase-associated domain-containing protein,MT_RS04540,protein_coding,ID=cds-WP_003917363.1;Parent=gene-MT_RS04540;Dbxref=GenBank:WP_003917363.1;Name=WP_003917363.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_215377.1;locus_tag=MT_RS04540;product=helicase-associated domain-containing protein;protein_id=WP_003917363.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,962684,962884,201,+,,,gene-MT_RS04545,MT_RS04545,,MT_RS04545,protein_coding,ID=gene-MT_RS04545;Name=MT_RS04545;gbkey=Gene;gene_biotype=protein_coding;locus_tag=MT_RS04545;old_locus_tag=MT0886
CDC1551,NC_002755.2,Protein Homology,CDS,962684,962884,201,+,,0,cds-WP_003911329.1,WP_003911329.1,hypothetical protein,MT_RS04545,protein_coding,ID=cds-WP_003911329.1;Parent=gene-MT_RS04545;Dbxref=GenBank:WP_003911329.1;Name=WP_003911329.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:NP_215378.2;locus_tag=MT_RS04545;product=hypothetical protein;protein_id=WP_003911329.1;transl_table=11
CDC1551,NC_002755.2,RefSeq,gene,962894,963397,504,+,,,gene-MT_RS04550,moaC,,MT_RS04550,protein_coding,ID=gene-MT_RS04550;Name=moaC;gbkey=Gene;gene=moaC;gene_biotype=protein_coding;locus_tag=MT_RS04550;old_locus_tag=MT0887
